,,BEV,FCV,HEV,ICE,PHEV,Trolley
HFT,2061,0.0,0.0,188225074.18528017,0.0,1985403205.6288264,0.0
HFT,2062,0.0,0.0,189891286.16337746,0.0,2022288601.6826525,0.0
HFT,2063,0.0,0.0,191435667.59112346,0.0,2059563771.2044709,0.0
HFT,2064,0.0,0.0,192668116.46156374,0.0,2098661375.5527766,0.0
HFT,2065,0.0,0.0,193819797.97144607,0.0,2138142007.2630148,0.0
HFT,2066,0.0,0.0,194569609.97852346,0.0,2176836212.9433107,0.0
HFT,2067,0.0,0.0,195128186.17580083,0.0,2216615655.0799303,0.0
HFT,2068,0.0,0.0,195446737.94046155,0.0,2257728773.8787704,0.0
HFT,2069,0.0,0.0,195576091.7770704,0.0,2299901852.081103,0.0
HFT,2070,0.0,0.0,195532584.5436091,0.0,2342966553.248335,0.0
HFT,2071,0.0,0.0,194934041.67191222,0.0,2385628293.746916,0.0
HFT,2072,0.0,0.0,194258934.3593186,0.0,2428494461.8664193,0.0
HFT,2073,0.0,0.0,193419775.21361664,0.0,2472203727.9934354,0.0
HFT,2074,0.0,0.0,192441668.1124952,0.0,2516523021.66231,0.0
HFT,2075,0.0,0.0,191335120.029337,0.0,2561324002.5080156,0.0
HFT,2076,0.0,0.0,189917197.61202097,0.0,2604221548.5534296,0.0
HFT,2077,0.0,0.0,188387303.65242466,0.0,2647369617.046454,0.0
HFT,2078,0.0,0.0,186661415.06022647,0.0,2691169912.2034593,0.0
HFT,2079,0.0,0.0,184748199.3771249,0.0,2735593183.5480685,0.0
HFT,2080,0.0,0.0,182634147.24248108,0.0,2780809283.0624275,0.0
HFT,2081,0.0,0.0,180189428.99796674,0.0,2824424873.3147774,0.0
HFT,2082,0.0,0.0,177598848.89838067,0.0,2868697879.6157885,0.0
HFT,2083,0.0,0.0,174874109.4684461,0.0,2913474984.1920967,0.0
HFT,2084,0.0,0.0,172044660.18724576,0.0,2958617266.8891582,0.0
HFT,2085,0.0,0.0,169040551.2234239,0.0,3004344817.704259,0.0
HFT,2086,0.0,0.0,165798425.7353518,0.0,3048232159.100038,0.0
HFT,2087,0.0,0.0,162385404.70813632,0.0,3092345037.508305,0.0
HFT,2088,0.0,0.0,158786881.69053167,0.0,3136878505.9289126,0.0
HFT,2089,0.0,0.0,154988804.4564758,0.0,3181809457.806033,0.0
HFT,2090,0.0,0.0,150996688.81660643,0.0,3227205214.889862,0.0
HFT,2091,0.0,0.0,146696731.4633639,0.0,3271188988.352602,0.0
HFT,2092,0.0,0.0,142106961.31670535,0.0,3315494646.4248486,0.0
HFT,2093,0.0,0.0,137169720.58551413,0.0,3360198920.709363,0.0
HFT,2094,0.0,0.0,131775179.4035632,0.0,3405992416.0123982,0.0
HFT,2095,0.0,0.0,126030655.0928916,0.0,3452379772.3026576,0.0
HFT,2096,0.0,0.0,119731293.39012799,0.0,3497904596.768142,0.0
HFT,2097,0.0,0.0,113215882.21432044,0.0,3543981875.1787133,0.0
HFT,2098,0.0,0.0,106333633.17975764,0.0,3591694215.2957244,0.0
HFT,2099,0.0,0.0,99509728.56285492,0.0,3639000839.6400714,0.0
HFT,2100,0.0,0.0,93080628.84208404,0.0,3684305110.2579694,0.0
midi_bus,1971,0.0011756233574082022,0.0,1328.2250773949931,0.0,0.0,0.0
midi_bus,1972,0.0028289368314623918,0.0,3239.473146782621,0.0,0.0,0.0
midi_bus,1973,0.004570669088970557,0.0,5122.645053485634,0.0,0.0,0.0
midi_bus,1974,0.006311782639790081,0.0,7029.059075489756,0.0,0.0,0.0
midi_bus,1975,0.007851510575271801,0.0,8676.764887162166,0.0,0.0,0.0
midi_bus,1976,0.009351515070435948,0.0,10235.191714414048,0.0,0.0,0.0
midi_bus,1977,0.01103238330384486,0.0,12109.453738645305,0.0,0.0,0.0
midi_bus,1978,0.01274778270081193,0.0,13931.653352191668,0.0,0.0,0.0
midi_bus,1979,0.014474744957390756,0.0,15778.596964511316,0.0,0.0,0.0
midi_bus,1980,0.01600047756473311,0.0,17415.913891964272,0.0,0.0,0.0
midi_bus,1981,0.017380910106296377,0.0,18997.8544346831,0.0,0.0,0.0
midi_bus,1982,0.018349479664114914,0.0,20148.879157451072,0.0,0.0,0.0
midi_bus,1983,0.01934482367000093,0.0,21373.176209575293,0.0,0.0,0.0
midi_bus,1984,0.020619071747004898,0.0,22813.687712045215,0.0,0.0,0.0
midi_bus,1985,0.02175940560783064,0.0,24007.108355256063,0.0,0.0,0.0
midi_bus,1986,0.020442463619820942,0.0,22590.531151880128,0.0,0.0,0.0
midi_bus,1987,0.019236107802208684,0.0,21280.857547039708,0.0,0.0,0.0
midi_bus,1988,0.017943738013901936,0.0,19918.269660034253,0.0,0.0,0.0
midi_bus,1989,0.01628245320698441,0.0,18093.789939747614,0.0,0.0,0.0
midi_bus,1990,0.014461099579178838,0.0,16008.969494794306,0.0,0.0,0.0
midi_bus,1991,0.011768134175995364,0.0,44139.19985224304,0.0,0.0,0.0
midi_bus,1992,0.009462270060649475,0.0,61624.03942403601,0.0,0.0,0.0
midi_bus,1993,0.007133362331223357,0.0,75595.38524318305,0.0,0.0,0.0
midi_bus,1994,0.004781633160174073,0.0,76923.40270349184,0.0,0.0,0.0
midi_bus,1995,0.002480142634624473,0.0,69142.09482710988,0.0,0.0,0.0
midi_bus,1996,6.0166852143278595e-05,0.0,63891.79955085898,0.0,0.0,0.0
midi_bus,1997,6.717216383592051e-05,0.0,63415.96245799919,0.0,0.0,0.0
midi_bus,1998,7.458886482042554e-05,0.0,62246.146860531844,0.0,0.0,0.0
midi_bus,1999,8.22835509741301e-05,0.0,61878.49513016158,0.0,0.0,0.0
midi_bus,2000,9.078874148727474e-05,0.0,65116.73550353381,0.0,0.0,0.0
midi_bus,2001,0.00010114228668292396,0.0,65293.54100460179,0.0,0.0,0.0
midi_bus,2002,0.00011874421171242229,0.0,66896.72956893046,0.0,0.0,0.0
midi_bus,2003,0.00011849687432481548,0.0,71697.81220877277,0.0,0.0,0.0
midi_bus,2004,0.00012114434168978225,0.0,82913.1897314004,0.0,0.0,0.0
midi_bus,2005,0.00012269802216531225,0.0,99441.08416365103,0.0,0.0,0.0
midi_bus,2006,0.00011999705608157682,0.0,132803.46555549637,0.0,0.0,0.0
midi_bus,2007,0.0001251032258311939,0.0,199950.52866627323,0.0,0.0,0.0
midi_bus,2008,0.000148065743626583,0.0,322077.4941235753,0.0,0.0,0.0
midi_bus,2009,0.0009119588816057121,0.0,452401.85574064066,0.0,0.0,0.0
midi_bus,2010,0.0012661978475454563,0.0,680695.325819419,0.0,0.0,0.0
midi_bus,2011,0.004889350052452427,0.0,825796.3669409392,0.0,0.0,0.0
midi_bus,2012,0.005653547498974441,0.0,943877.4579226484,0.0,0.0,0.0
midi_bus,2013,0.0077683628811550665,0.0,1042366.0208155331,0.0,0.0,0.0
midi_bus,2014,0.011165857024828703,0.0,1139645.0825871318,0.0,0.0,0.0
midi_bus,2015,0.015051924521072244,0.0,1265125.768240475,0.0,0.0,0.0
midi_bus,2016,0.019408495985680185,0.0,1417104.1143322084,0.0,0.0,0.0
midi_bus,2017,0.0245192253447834,0.0,1576945.0988759708,0.0,0.0,0.0
midi_bus,2018,0.030455445502114983,0.0,1735474.557462885,0.0,0.0,0.0
midi_bus,2019,0.0391108628236675,0.0,1913444.1051185152,0.0,0.0,0.0
midi_bus,2020,0.05762501797701801,0.0,2099087.157994839,0.0,0.0,0.0
midi_bus,2021,565.7715947228022,0.0,2169413.1533549163,0.0,0.0,0.0
midi_bus,2022,2228.9985029274317,0.0,2276825.340003504,0.0,0.0,0.0
midi_bus,2023,15357.448688784481,0.0,2333247.9856599346,0.0,0.0,0.0
midi_bus,2024,70766.46065533825,0.0,2363634.205717248,0.0,0.0,0.0
midi_bus,2025,170313.05061667954,0.0,2366629.55652326,0.0,0.0,0.0
midi_bus,2026,386524.4104644537,0.0,2338037.016277307,0.0,0.0,0.0
midi_bus,2027,802977.8338424425,0.0,2277824.9233784275,0.0,0.0,0.0
midi_bus,2028,1542209.9774404846,0.0,2194861.6348546855,0.0,0.0,0.0
midi_bus,2029,2801814.377694545,0.0,2093052.4962079953,0.0,0.0,0.0
midi_bus,2030,4800917.701453108,0.0,1969939.5048493373,0.0,0.0,0.0
midi_bus,2031,7151837.870877014,0.0,1834843.3669956245,0.0,0.0,0.0
midi_bus,2032,9883122.835381629,0.0,1692188.7616868676,0.0,0.0,0.0
midi_bus,2033,13011120.764146494,0.0,1537329.9145982966,0.0,0.0,0.0
midi_bus,2034,16605759.969075598,0.0,1384558.0087371124,0.0,0.0,0.0
midi_bus,2035,20768989.900756914,0.0,1235638.6568537033,0.0,0.0,0.0
midi_bus,2036,25629876.958378498,0.0,1105898.2301276012,0.0,0.0,0.0
midi_bus,2037,31014691.54937174,0.0,985630.6298958564,0.0,0.0,0.0
midi_bus,2038,37088210.60776262,0.0,872439.8995486081,0.0,0.0,0.0
midi_bus,2039,43900186.359661415,0.0,763789.7582847615,0.0,0.0,0.0
midi_bus,2040,51415040.400155984,0.0,658659.1590650692,0.0,0.0,0.0
midi_bus,2041,59632903.500873126,0.0,558976.1445518667,0.0,0.0,0.0
midi_bus,2042,68677424.8092166,0.0,468231.33280710434,0.0,0.0,0.0
midi_bus,2043,78642955.53921384,0.0,388040.92141889315,0.0,0.0,0.0
midi_bus,2044,89464592.16630544,0.0,318803.01758920547,0.0,0.0,0.0
midi_bus,2045,101099245.87316054,0.0,261413.17967493908,0.0,0.0,0.0
midi_bus,2046,112987095.7943604,0.0,216652.90666925308,0.0,0.0,0.0
midi_bus,2047,125098986.28762728,0.0,177929.4130945289,0.0,0.0,0.0
midi_bus,2048,137264233.32851014,0.0,144136.06372429006,0.0,0.0,0.0
midi_bus,2049,149394973.6793005,0.0,114568.35868488882,0.0,0.0,0.0
midi_bus,2050,161472778.06794226,0.0,89164.34476879307,0.0,0.0,0.0
midi_bus,2051,173298799.3699735,0.0,68602.45157987362,0.0,0.0,0.0
midi_bus,2052,184797008.28319985,0.0,52637.094921452604,0.0,0.0,0.0
midi_bus,2053,195903358.16222915,0.0,40590.308498084465,0.0,0.0,0.0
midi_bus,2054,206565048.40203267,0.0,31612.153183563725,0.0,0.0,0.0
midi_bus,2055,216679085.38073295,0.0,24861.0969686098,0.0,0.0,0.0
midi_bus,2056,226049694.63926515,0.0,19476.519702953105,0.0,0.0,0.0
midi_bus,2057,234806538.39496446,0.0,14884.515628946096,0.0,0.0,0.0
midi_bus,2058,242972061.28222823,0.0,11052.922024837773,0.0,0.0,0.0
midi_bus,2059,250475615.54070115,0.0,7963.866352433746,0.0,0.0,0.0
midi_bus,2060,257246898.86338714,0.0,5607.604730433229,0.0,0.0,0.0
midi_bus,2061,263185127.294223,0.0,3933.8808493192037,0.0,0.0,0.0
midi_bus,2062,268434967.1950453,0.0,2792.716883991003,0.0,0.0,0.0
midi_bus,2063,272999668.283702,0.0,2019.645009779867,0.0,0.0,0.0
midi_bus,2064,276908964.6965896,0.0,1489.5795286961531,0.0,0.0,0.0
midi_bus,2065,280224972.01913434,0.0,1116.9207917330941,0.0,0.0,0.0
midi_bus,2066,282883753.5749541,0.0,847.3861243974211,0.0,0.0,0.0
midi_bus,2067,285012506.28627616,0.0,655.915463845982,0.0,0.0,0.0
midi_bus,2068,286668160.7096988,0.0,522.6959988330151,0.0,0.0,0.0
midi_bus,2069,287934031.46547735,0.0,432.05388487518474,0.0,0.0,0.0
midi_bus,2070,288901229.19563985,0.0,371.7584469853861,0.0,0.0,0.0
midi_bus,2071,289569531.604753,0.0,332.43794559311306,0.0,0.0,0.0
midi_bus,2072,290093514.21344215,0.0,307.62153597014725,0.0,0.0,0.0
midi_bus,2073,290526829.55769026,0.0,292.48714697888636,0.0,0.0,0.0
midi_bus,2074,290909108.33134377,0.0,283.5790382556465,0.0,0.0,0.0
midi_bus,2075,291275586.7315315,0.0,278.5035525166694,0.0,0.0,0.0
midi_bus,2076,291581720.7488142,0.0,275.6080076089845,0.0,0.0,0.0
midi_bus,2077,291953548.3137596,0.0,273.9566409689222,0.0,0.0,0.0
midi_bus,2078,292432556.4952462,0.0,272.97513306767553,0.0,0.0,0.0
midi_bus,2079,293052817.84060705,0.0,272.37841532053136,0.0,0.0,0.0
midi_bus,2080,293831180.56808436,0.0,272.0617025744989,0.0,0.0,0.0
midi_bus,2081,294688963.44663787,0.0,271.9680686097488,0.0,0.0,0.0
midi_bus,2082,295711874.39615333,0.0,272.145336737666,0.0,0.0,0.0
midi_bus,2083,296892571.88695115,0.0,272.62401442661076,0.0,0.0,0.0
midi_bus,2084,298222942.2127636,0.0,273.4316381229362,0.0,0.0,0.0
midi_bus,2085,299704100.6177606,0.0,274.6062083813346,0.0,0.0,0.0
midi_bus,2086,301274899.62345266,0.0,276.17412544251886,0.0,0.0,0.0
midi_bus,2087,303001150.4254334,0.0,278.22004876657934,0.0,0.0,0.0
midi_bus,2088,304895063.8530683,0.0,280.82473825925655,0.0,0.0,0.0
midi_bus,2089,306978114.2890197,0.0,283.9567068993303,0.0,0.0,0.0
midi_bus,2090,309266327.59076685,0.0,287.44609548414587,0.0,0.0,0.0
midi_bus,2091,311735307.13768166,0.0,291.29826309759557,0.0,0.0,0.0
midi_bus,2092,314539910.1537907,0.0,295.7274642212657,0.0,0.0,0.0
midi_bus,2093,317820611.85314506,0.0,300.93310887973763,0.0,0.0,0.0
midi_bus,2094,321685210.50582844,0.0,306.99871013793097,0.0,0.0,0.0
midi_bus,2095,326188022.5329722,0.0,314.02714199017134,0.0,0.0,0.0
midi_bus,2096,331333009.87010694,0.0,322.0471685554668,0.0,0.0,0.0
midi_bus,2097,337120436.3361382,0.0,331.1199589476793,0.0,0.0,0.0
midi_bus,2098,343422907.9371896,0.0,340.9654230284535,0.0,0.0,0.0
midi_bus,2099,350090653.1395875,0.0,351.45627779457726,0.0,0.0,0.0
midi_bus,2100,357027708.34291583,0.0,362.5338226792324,0.0,0.0,0.0
reg_bus,1971,0.014687223650073767,0.0,18833.247649033605,0.0,0.0,24637.729738336275
reg_bus,1972,0.03534156887010888,0.0,45937.09101063708,0.0,0.0,60095.08579610832
reg_bus,1973,0.05709821040284628,0.0,72615.05010237054,0.0,0.0,94995.29835242392
reg_bus,1974,0.07884699997428696,0.0,99626.26004101997,0.0,0.0,130331.4709967427
reg_bus,1975,0.0980795638807246,0.0,122964.1525510337,0.0,0.0,160862.1951206155
reg_bus,1976,0.11681564714988471,0.0,145025.61162475275,0.0,0.0,189723.08392881326
reg_bus,1977,0.13781157874155286,0.0,171582.9417326676,0.0,0.0,224465.48916722095
reg_bus,1978,0.15923830548517495,0.0,197383.7877733371,0.0,0.0,258218.258929637
reg_bus,1979,0.180809361010706,0.0,223534.5852715333,0.0,0.0,292428.8365854974
reg_bus,1980,0.19986632975598886,0.0,246718.88984084944,0.0,0.0,322758.63635249663
reg_bus,1981,0.21710860446848018,0.0,269134.2277314381,0.0,0.0,352082.4708415544
reg_bus,1982,0.22920585348771805,0.0,285449.68462778704,0.0,0.0,373426.4166691956
reg_bus,1983,0.2416375870322615,0.0,302811.6229682286,0.0,0.0,396139.37369860214
reg_bus,1984,0.25755254010559414,0.0,323220.5323687141,0.0,0.0,422838.3904292509
reg_bus,1985,0.2717943841073075,0.0,340104.4378111462,0.0,0.0,444925.98291347665
reg_bus,1986,0.25631489061601886,0.0,320628.10449762194,0.0,0.0,419446.96594221395
reg_bus,1987,0.2421273868183395,0.0,302609.5756712553,0.0,0.0,395875.05461915885
reg_bus,1988,0.22672104979333288,0.0,283766.5536034733,0.0,0.0,371224.5379471121
reg_bus,1989,0.20649607730000114,0.0,258243.04126706164,0.0,0.0,337834.5772434773
reg_bus,1990,0.18407900453951037,0.0,228892.34010167368,0.0,0.0,299437.8728391972
reg_bus,1991,0.15035545382577162,0.0,627817.5501263235,0.0,0.0,821313.4247599746
reg_bus,1992,0.12134230396102952,0.0,855609.7695536312,0.0,0.0,1119312.1153665658
reg_bus,1993,0.09181480433574235,0.0,1022559.3161296361,0.0,0.0,1337716.1785061667
reg_bus,1994,0.06177204755680969,0.0,1022810.6963949756,0.0,0.0,1338045.0351758979
reg_bus,1995,0.03215770365722584,0.0,917009.9744009569,0.0,0.0,1199636.1084014652
reg_bus,1996,0.0007829857485632672,0.0,844035.1210436006,0.0,0.0,1104170.113988922
reg_bus,1997,0.0008741457097950607,0.0,836677.5690226718,0.0,0.0,1094544.935069868
reg_bus,1998,0.0009706604673585875,0.0,820469.1258535456,0.0,0.0,1073340.9850247004
reg_bus,1999,0.0010707959036667949,0.0,814547.3728114343,0.0,0.0,1065594.124060402
reg_bus,2000,0.0011814796102505524,0.0,855340.7916384508,0.0,0.0,1118960.2373813088
reg_bus,2001,0.0013162134915842125,0.0,856470.6883792445,0.0,0.0,1120438.372807804
reg_bus,2002,0.0015452660547879682,0.0,877491.1156085619,0.0,0.0,1147937.3796048493
reg_bus,2003,0.0015420264236068431,0.0,943984.5160002803,0.0,0.0,1234924.3113812415
reg_bus,2004,0.001576443000348295,0.0,1101605.7351032237,0.0,0.0,1441125.019298673
reg_bus,2005,0.0015966141347121272,0.0,1340767.0583709583,0.0,0.0,1753996.8169222078
reg_bus,2006,0.001561439374941662,0.0,1817851.5704197378,0.0,0.0,2378120.6796912164
reg_bus,2007,0.0016278290649623195,0.0,2762909.746667667,0.0,0.0,3614449.557709343
reg_bus,2008,0.0019264808899794807,0.0,4436334.594285346,0.0,0.0,5803630.622220956
reg_bus,2009,0.011862818343328963,0.0,6156472.53743646,0.0,0.0,8053921.944747829
reg_bus,2010,0.016470216680867084,0.0,9003049.86990083,0.0,0.0,11777825.772141803
reg_bus,2011,0.06357637365188698,0.0,10723417.452953117,0.0,0.0,14028417.510504095
reg_bus,2012,0.07350580682869491,0.0,12083706.61326464,0.0,0.0,15807953.219116863
reg_bus,2013,0.10095913024833836,0.0,13198469.323242743,0.0,0.0,17266290.245475378
reg_bus,2014,0.1450288842028081,0.0,14288789.050212057,0.0,0.0,18692650.863906644
reg_bus,2015,0.19533049128193664,0.0,15670084.864596944,0.0,0.0,20499667.561218552
reg_bus,2016,0.2517599249888085,0.0,17274255.904270414,0.0,0.0,22598250.517777074
reg_bus,2017,0.3178870320895676,0.0,18897524.780525535,0.0,0.0,24721817.340373658
reg_bus,2018,0.3944374866898985,0.0,20424767.129048415,0.0,0.0,26719761.876136295
reg_bus,2019,0.5043666222017205,0.0,22092246.95131149,0.0,0.0,28901165.634751648
reg_bus,2020,0.7164520683393862,0.0,23755432.581911065,0.0,0.0,31076951.714694016
reg_bus,2021,7352.116061256631,0.0,24314831.96445937,0.0,0.0,31808760.21958028
reg_bus,2022,28943.75751068447,0.0,25328708.453458566,0.0,0.0,33135117.489002995
reg_bus,2023,199471.43246766835,0.0,25849087.817859974,0.0,0.0,33815879.8504152
reg_bus,2024,916083.5314707356,0.0,26167842.42994996,0.0,0.0,34232875.906142704
reg_bus,2025,2183611.5081553482,0.0,26329998.584486637,0.0,0.0,34445009.23469401
reg_bus,2026,4921941.826324411,0.0,26223420.90117502,0.0,0.0,34305583.88402027
reg_bus,2027,10177365.262915237,0.0,25822958.60372235,0.0,0.0,33781697.50819526
reg_bus,2028,19481757.007064056,0.0,25199600.55259465,0.0,0.0,32966218.017806463
reg_bus,2029,35263717.18724187,0.0,24376809.599323593,0.0,0.0,31889839.60887092
reg_bus,2030,60074325.434332855,0.0,23311658.7161738,0.0,0.0,30496404.972377848
reg_bus,2031,89233834.97646022,0.0,22101910.34346098,0.0,0.0,28913807.322930902
reg_bus,2032,123128866.4948196,0.0,20758106.05463319,0.0,0.0,27155837.18898765
reg_bus,2033,162009688.03737855,0.0,19206641.776790135,0.0,0.0,25126205.428616464
reg_bus,2034,206786555.81951693,0.0,17604962.245671354,0.0,0.0,23030881.87349431
reg_bus,2035,258824007.05671072,0.0,15977819.766187098,0.0,0.0,20902247.587694496
reg_bus,2036,319796856.1096206,0.0,14502571.466790821,0.0,0.0,18972321.87451532
reg_bus,2037,387593369.24397814,0.0,13088375.84608979,0.0,0.0,17122265.519274503
reg_bus,2038,464422025.11508286,0.0,11718220.968942475,0.0,0.0,15329823.440523019
reg_bus,2039,551066024.3465443,0.0,10367625.26378649,0.0,0.0,13562968.748633819
reg_bus,2040,647282099.3090626,0.0,9027790.574876485,0.0,0.0,11810191.661146238
reg_bus,2041,753175979.5915202,0.0,7728883.547202584,0.0,0.0,10110956.303435387
reg_bus,2042,870364096.3495597,0.0,6523206.903688176,0.0,0.0,8533685.306376645
reg_bus,2043,1000066613.3460958,0.0,5439927.709857585,0.0,0.0,7116535.141498506
reg_bus,2044,1141419144.0603213,0.0,4491332.177966608,0.0,0.0,5875578.680709888
reg_bus,2045,1293751058.0386827,0.0,3696365.170544939,0.0,0.0,4835599.668783562
reg_bus,2046,1449609289.9080553,0.0,3071802.5471761306,0.0,0.0,4018544.3521813797
reg_bus,2047,1608778247.731072,0.0,2528451.098347846,0.0,0.0,3307729.8182375343
reg_bus,2048,1769000023.4575846,0.0,2052330.6580617733,0.0,0.0,2684867.1579963635
reg_bus,2049,1929063994.1932256,0.0,1634472.751657818,0.0,0.0,2138223.7771131773
reg_bus,2050,2088578419.06503,0.0,1274473.8433250654,0.0,0.0,1667271.7684295587
reg_bus,2051,2244674908.8524666,0.0,982140.5187560605,0.0,0.0,1284840.1464878686
reg_bus,2052,2396243732.928849,0.0,754583.4546484131,0.0,0.0,987149.0870122535
reg_bus,2053,2542410592.0573254,0.0,582583.2436956555,0.0,0.0,762137.7245685311
reg_bus,2054,2682505194.457336,0.0,454261.95827244874,0.0,0.0,594267.3068308702
reg_bus,2055,2815232715.199511,0.0,357683.71400541026,0.0,0.0,467923.2622243366
reg_bus,2056,2938118342.8254485,0.0,280523.1270811688,0.0,0.0,366981.4744520588
reg_bus,2057,3052901339.914207,0.0,214587.12072623477,0.0,0.0,280723.7277793159
reg_bus,2058,3159866675.6764216,0.0,159471.9635432023,0.0,0.0,208621.8591806772
reg_bus,2059,3258089367.425629,0.0,114972.11948196006,0.0,0.0,150406.9855750655
reg_bus,2060,3346650493.1091967,0.0,80989.64428834568,0.0,0.0,105950.97589827713
reg_bus,2061,3424243631.5428867,0.0,56832.61766490096,0.0,0.0,74348.65725563449
reg_bus,2062,3492778275.7264643,0.0,40353.84934834548,0.0,0.0,52791.06677499708
reg_bus,2063,3552327217.6204786,0.0,29186.91588158391,0.0,0.0,38182.43984508755
reg_bus,2064,3603300764.851896,0.0,21528.904344281375,0.0,0.0,28164.198587862567
reg_bus,2065,3646523432.409472,0.0,16143.994505782342,0.0,0.0,21119.63804525852
reg_bus,2066,3681174046.830571,0.0,12248.689289045744,0.0,0.0,16023.784214050995
reg_bus,2067,3708912387.196749,0.0,9481.339765437991,0.0,0.0,12403.526522413356
reg_bus,2068,3730483009.81284,0.0,7555.766197573717,0.0,0.0,9884.483495717292
reg_bus,2069,3746973289.3645687,0.0,6245.517938761272,0.0,0.0,8170.411494166637
reg_bus,2070,3759570933.0200047,0.0,5373.9014466010285,0.0,0.0,7030.159320387154
reg_bus,2071,3768275157.997457,0.0,4805.48860983813,0.0,0.0,6286.559378723938
reg_bus,2072,3775098523.3517485,0.0,4446.746801533622,0.0,0.0,5817.251913314492
reg_bus,2073,3780740282.29521,0.0,4227.968587868264,0.0,0.0,5531.045381024999
reg_bus,2074,3785716546.060331,0.0,4099.196377561783,0.0,0.0,5362.585061555324
reg_bus,2075,3790486740.9471736,0.0,4025.827702076536,0.0,0.0,5266.603867461539
reg_bus,2076,3794471098.819641,0.0,3983.971295165569,0.0,0.0,5211.847148886216
reg_bus,2077,3799310298.7883067,0.0,3960.100240139826,0.0,0.0,5180.618939429036
reg_bus,2078,3805544089.5544586,0.0,3945.9122696624313,0.0,0.0,5162.058179824462
reg_bus,2079,3813616042.543518,0.0,3937.28652505853,0.0,0.0,5150.773946307165
reg_bus,2080,3823745438.360539,0.0,3932.708420437814,0.0,0.0,5144.784851570527
reg_bus,2081,3834908449.604185,0.0,3931.3552578051185,0.0,0.0,5143.014638813787
reg_bus,2082,3848220378.3135695,0.0,3933.9180178499796,0.0,0.0,5146.367251732785
reg_bus,2083,3863585474.018974,0.0,3940.837679554104,0.0,0.0,5155.419580791397
reg_bus,2084,3880898609.226062,0.0,3952.5126950408753,0.0,0.0,5170.692882647705
reg_bus,2085,3900173670.851608,0.0,3969.491726832397,0.0,0.0,5192.90491980291
reg_bus,2086,3920615458.621214,0.0,3992.15697087876,0.0,0.0,5222.555682524315
reg_bus,2087,3943080149.14295,0.0,4021.7319337998015,0.0,0.0,5261.245767055168
reg_bus,2088,3967726673.8533816,0.0,4059.3840704076197,0.0,0.0,5310.502442440119
reg_bus,2089,3994834322.310451,0.0,4104.657980885297,0.0,0.0,5369.729952821114
reg_bus,2090,4024611998.092493,0.0,4155.098724395719,0.0,0.0,5435.716734797056
reg_bus,2091,4056741922.629149,0.0,4210.783411164815,0.0,0.0,5508.563664273258
reg_bus,2092,4093239388.362357,0.0,4274.809175333422,0.0,0.0,5592.322424493828
reg_bus,2093,4135932539.1736417,0.0,4350.0586663956565,0.0,0.0,5690.764109032007
reg_bus,2094,4186224068.4190664,0.0,4437.739010066244,0.0,0.0,5805.467884565592
reg_bus,2095,4244820802.198718,0.0,4539.337161365361,0.0,0.0,5938.378991586608
reg_bus,2096,4311774457.95112,0.0,4655.269106557362,0.0,0.0,6090.041624986345
reg_bus,2097,4387088129.183703,0.0,4786.418646639188,0.0,0.0,6261.61197675636
reg_bus,2098,4469104180.70234,0.0,4928.737220501679,0.0,0.0,6447.793703095319
reg_bus,2099,4555873620.435596,0.0,5080.385058425626,0.0,0.0,6646.180009913787
reg_bus,2100,4646147330.901332,0.0,5240.513108676736,0.0,0.0,6855.660164344285
car,1971,6.672917719871893e-34,0.0,1627.4347314860806,0.0,382.93415647057975,0.0
car,1972,1.9331347250672348e-33,0.0,5094.904197382756,0.0,1032.470198049245,0.0
car,1973,3.4589264235480744e-33,0.0,8985.90764062488,0.0,2077.7492811155043,0.0
car,1974,5.034681442174288e-33,0.0,12285.623239591516,0.0,2809.926882278128,0.0
car,1975,6.447208342938112e-33,0.0,15579.295631439736,0.0,3634.1614025042654,0.0
car,1976,7.766242548077647e-33,0.0,18982.525914513142,0.0,4517.846545080009,0.0
car,1977,9.684247860916568e-33,0.0,21773.690730843304,0.0,5366.923751144961,0.0
car,1978,1.1628964676857297e-32,0.0,24821.988715277665,0.0,6316.281039825884,0.0
car,1979,1.4137267878966374e-32,0.0,28222.276301008867,0.0,7589.631004597792,0.0
car,1980,1.6282785754716898e-32,0.0,31339.79802527384,0.0,8955.106707295747,0.0
car,1981,1.6849215753299378e-32,0.0,31097.230638943765,0.0,9327.86404977641,0.0
car,1982,1.6159609350037323e-32,0.0,30305.55942370538,0.0,9644.954815056783,0.0
car,1983,1.6286229675204079e-32,0.0,29807.925023096675,0.0,10085.048528031284,0.0
car,1984,1.6084632991633207e-32,0.0,29147.398050169973,0.0,10569.167328825011,0.0
car,1985,1.4885520575377834e-32,0.0,28545.13435160935,0.0,11088.772880207025,0.0
car,1986,4.600329376213436e-14,0.0,1577017.609393397,0.0,658415.7599639794,0.0
car,1987,6.539083516329203e-14,0.0,2422455.6760477205,0.0,1008330.6439581721,0.0
car,1988,9.218197721550733e-14,0.0,4647379.434905847,0.0,1903187.224667902,0.0
car,1989,1.3518962924909694e-13,0.0,7472333.322540944,0.0,3034878.5367639023,0.0
car,1990,1.907869357485176e-13,0.0,10596445.56291983,0.0,4273437.142646021,0.0
car,1991,2.4015975499837675e-13,0.0,13811748.405936234,0.0,5535266.40211777,0.0
car,1992,2.892508025687009e-13,0.0,17431354.05108431,0.0,6943620.857850828,0.0
